t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8700,-1.152745,1.108260,0.870029,-1.152741,1.108259,0.870025
1.8750,-1.155108,1.110465,0.869558,-1.155104,1.110464,0.869553
1.8800,-1.157471,1.112671,0.869091,-1.157466,1.112670,0.869086
1.8850,-1.159833,1.114878,0.868628,-1.159829,1.114877,0.868623
1.8900,-1.162196,1.117085,0.868168,-1.162192,1.117085,0.868163
1.8950,-1.164559,1.119294,0.867713,-1.164555,1.119293,0.867708
1.9000,-1.166922,1.121503,0.867262,-1.166918,1.121503,0.867257
1.9050,-1.169285,1.123714,0.866814,-1.169281,1.123713,0.866809
1.9100,-1.171648,1.125925,0.866371,-1.171644,1.125924,0.866366
1.9150,-1.174011,1.128137,0.865931,-1.174007,1.128136,0.865926
1.9200,-1.176375,1.130350,0.865495,-1.176371,1.130349,0.865490
1.9250,-1.178738,1.132564,0.865063,-1.178734,1.132563,0.865058
1.9300,-1.181102,1.134779,0.864635,-1.181098,1.134778,0.864630
1.9350,-1.183466,1.136994,0.864211,-1.183461,1.136994,0.864206
1.9400,-1.185830,1.139211,0.863790,-1.185825,1.139210,0.863785
1.9450,-1.188194,1.141428,0.863373,-1.188189,1.141428,0.863368
1.9500,-1.190558,1.143647,0.862960,-1.190554,1.143646,0.862955
1.9550,-1.192923,1.145866,0.862551,-1.192918,1.145865,0.862546
1.9600,-1.195287,1.148086,0.862145,-1.195283,1.148085,0.862140
1.9650,-1.197652,1.150307,0.861743,-1.197647,1.150306,0.861738
1.9700,-1.200017,1.152529,0.861345,-1.200012,1.152528,0.861340
1.9750,-1.202382,1.154752,0.860950,-1.202378,1.154751,0.860945
1.9800,-1.204747,1.156975,0.860559,-1.204743,1.156975,0.860554
1.9850,-1.207113,1.159200,0.860171,-1.207108,1.159199,0.860166
1.9900,-1.209479,1.161425,0.859787,-1.209474,1.161425,0.859782
1.9950,-1.211845,1.163651,0.859407,-1.211840,1.163651,0.859402
2.0000,-1.214211,1.165879,0.859030,-1.214206,1.165878,0.859025
