t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.9200,0.564417,0.324345,1.745094,0.564492,0.324341,1.745088
1.9250,0.563372,0.326974,1.747040,0.563447,0.326970,1.747034
1.9300,0.562329,0.329603,1.748986,0.562405,0.329600,1.748980
1.9350,0.561288,0.332234,1.750932,0.561364,0.332231,1.750926
1.9400,0.560249,0.334865,1.752879,0.560325,0.334862,1.752873
1.9450,0.559212,0.337497,1.754827,0.559288,0.337494,1.754820
1.9500,0.558176,0.340130,1.756774,0.558253,0.340127,1.756768
1.9550,0.557143,0.342763,1.758722,0.557221,0.342760,1.758716
1.9600,0.556112,0.345397,1.760670,0.556190,0.345394,1.760664
1.9650,0.555083,0.348032,1.762619,0.555161,0.348029,1.762613
1.9700,0.554056,0.350667,1.764568,0.554135,0.350664,1.764562
1.9750,0.553032,0.353303,1.766516,0.553111,0.353300,1.766510
1.9800,0.552009,0.355939,1.768465,0.552089,0.355936,1.768459
1.9850,0.550990,0.358576,1.770414,0.551070,0.358573,1.770408
1.9900,0.549972,0.361213,1.772364,0.550053,0.361210,1.772358
1.9950,0.548957,0.363850,1.774313,0.549038,0.363847,1.774307
2.0000,0.547945,0.366488,1.776262,0.548026,0.366485,1.776256
