t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8600,1.503407,-0.228840,1.926703,1.503407,-0.228840,1.926703
1.8650,1.501334,-0.226611,1.925288,1.501334,-0.226611,1.925288
1.8700,1.499244,-0.224383,1.923867,1.499244,-0.224382,1.923867
1.8750,1.497137,-0.222155,1.922440,1.497137,-0.222155,1.922440
1.8800,1.495013,-0.219928,1.921007,1.495013,-0.219928,1.921007
1.8850,1.492872,-0.217702,1.919567,1.492871,-0.217702,1.919567
1.8900,1.490714,-0.215477,1.918121,1.490714,-0.215477,1.918121
1.8950,1.488539,-0.213253,1.916669,1.488539,-0.213253,1.916669
1.9000,1.486349,-0.211030,1.915210,1.486349,-0.211030,1.915210
1.9050,1.484142,-0.208809,1.913746,1.484142,-0.208808,1.913746
1.9100,1.481919,-0.206588,1.912275,1.481919,-0.206588,1.912275
1.9150,1.479681,-0.204370,1.910799,1.479681,-0.204369,1.910799
1.9200,1.477427,-0.202152,1.909316,1.477427,-0.202152,1.909316
1.9250,1.475158,-0.199936,1.907827,1.475157,-0.199936,1.907827
1.9300,1.472873,-0.197722,1.906333,1.472873,-0.197722,1.906333
1.9350,1.470573,-0.195510,1.904832,1.470573,-0.195509,1.904832
1.9400,1.468259,-0.193299,1.903326,1.468259,-0.193299,1.903326
1.9450,1.465930,-0.191090,1.901813,1.465929,-0.191090,1.901813
1.9500,1.463586,-0.188883,1.900295,1.463586,-0.188883,1.900295
1.9550,1.461228,-0.186678,1.898771,1.461228,-0.186678,1.898771
1.9600,1.458856,-0.184475,1.897241,1.458856,-0.184475,1.897241
1.9650,1.456470,-0.182274,1.895706,1.456470,-0.182274,1.895706
1.9700,1.454070,-0.180076,1.894165,1.454070,-0.180076,1.894165
1.9750,1.451657,-0.177880,1.892618,1.451656,-0.177879,1.892618
1.9800,1.449230,-0.175686,1.891066,1.449229,-0.175686,1.891066
1.9850,1.446789,-0.173494,1.889508,1.446789,-0.173494,1.889508
1.9900,1.444336,-0.171305,1.887944,1.444335,-0.171305,1.887944
1.9950,1.441869,-0.169119,1.886375,1.441869,-0.169119,1.886375
2.0000,1.439390,-0.166935,1.884801,1.439390,-0.166935,1.884801
